"ID","SENSOR_NAME","READING","UNIT"
748,"ESP32-S3-METRO",25,"Celsius"
747,"ESP32-S3-METRO",25,"Celsius"
746,"ESP32-S3-METRO",25,"Celsius"
745,"ESP32-S3-METRO",25,"Celsius"
744,"ESP32-S3-METRO",25,"Celsius"
743,"ESP32-S3-METRO",25,"Celsius"
742,"ESP32-S3-METRO",25,"Celsius"
741,"ESP32-S3-METRO",25,"Celsius"
740,"ESP32-S3-METRO",25,"Celsius"
739,"ESP32-S3-METRO",25,"Celsius"
738,"ESP32-S3-METRO",25,"Celsius"
737,"ESP32-S3-METRO",25,"Celsius"
736,"ESP32-S3-METRO",25,"Celsius"
735,"ESP32-S3-METRO",25,"Celsius"
734,"ESP32-S3-METRO",25,"Celsius"
733,"ESP32-S3-METRO",25,"Celsius"
732,"ESP32-S3-METRO",25,"Celsius"
731,"ESP32-S3-METRO",25,"Celsius"
730,"ESP32-S3-METRO",25,"Celsius"
729,"ESP32-S3-METRO",25,"Celsius"
728,"ESP32-S3-METRO",25,"Celsius"
727,"ESP32-S3-METRO",25,"Celsius"
726,"ESP32-S3-METRO",25,"Celsius"
725,"ESP32-S3-METRO",25,"Celsius"
724,"ESP32-S3-METRO",25,"Celsius"
723,"ESP32-S3-METRO",25,"Celsius"
722,"ESP32-S3-METRO",25,"Celsius"
721,"ESP32-S3-METRO",25,"Celsius"
720,"ESP32-S3-METRO",25,"Celsius"
719,"ESP32-S3-METRO",25,"Celsius"
718,"ESP32-S3-METRO",25,"Celsius"
717,"ESP32-S3-METRO",25,"Celsius"
716,"ESP32-S3-METRO",25,"Celsius"
715,"ESP32-S3-METRO",25,"Celsius"
714,"ESP32-S3-METRO",25,"Celsius"
713,"ESP32-S3-METRO",25,"Celsius"
712,"ESP32-S3-METRO",25,"Celsius"
711,"ESP32-S3-METRO",25,"Celsius"
710,"ESP32-S3-METRO",25,"Celsius"
709,"ESP32-S3-METRO",25,"Celsius"
708,"ESP32-S3-METRO",25,"Celsius"
707,"ESP32-S3-METRO",25,"Celsius"
706,"ESP32-S3-METRO",25,"Celsius"
705,"ESP32-S3-METRO",25,"Celsius"
704,"ESP32-S3-METRO",25,"Celsius"
703,"ESP32-S3-METRO",25,"Celsius"
702,"ESP32-S3-METRO",25,"Celsius"
701,"ESP32-S3-METRO",25,"Celsius"
700,"ESP32-S3-METRO",25,"Celsius"
699,"ESP32-S3-METRO",25,"Celsius"
698,"ESP32-S3-METRO",25,"Celsius"
697,"ESP32-S3-METRO",25,"Celsius"
696,"ESP32-S3-METRO",25,"Celsius"
695,"ESP32-S3-METRO",25,"Celsius"
694,"ESP32-S3-METRO",25,"Celsius"
693,"ESP32-S3-METRO",25,"Celsius"
692,"ESP32-S3-METRO",25,"Celsius"
691,"ESP32-S3-METRO",25,"Celsius"
690,"ESP32-S3-METRO",25,"Celsius"
689,"ESP32-S3-METRO",25,"Celsius"
688,"ESP32-S3-METRO",25,"Celsius"
687,"ESP32-S3-METRO",25,"Celsius"
686,"ESP32-S3-METRO",25,"Celsius"
685,"ESP32-S3-METRO",25,"Celsius"
684,"ESP32-S3-METRO",25,"Celsius"
683,"ESP32-S3-METRO",25,"Celsius"
682,"ESP32-S3-METRO",25,"Celsius"
681,"ESP32-S3-METRO",25,"Celsius"
680,"ESP32-S3-METRO",25,"Celsius"
679,"ESP32-S3-METRO",25,"Celsius"
678,"ESP32-S3-METRO",25,"Celsius"
677,"ESP32-S3-METRO",25,"Celsius"
676,"ESP32-S3-METRO",25,"Celsius"
675,"ESP32-S3-METRO",25,"Celsius"
674,"ESP32-S3-METRO",25,"Celsius"
673,"ESP32-S3-METRO",25,"Celsius"
672,"ESP32-S3-METRO",25,"Celsius"
671,"ESP32-S3-METRO",25,"Celsius"
670,"ESP32-S3-METRO",25,"Celsius"
669,"ESP32-S3-METRO",25,"Celsius"
668,"ESP32-S3-METRO",25,"Celsius"
667,"ESP32-S3-METRO",25,"Celsius"
666,"ESP32-S3-METRO",25,"Celsius"
665,"ESP32-S3-METRO",25,"Celsius"
664,"ESP32-S3-METRO",25,"Celsius"
663,"ESP32-S3-METRO",25,"Celsius"
662,"ESP32-S3-METRO",25,"Celsius"
661,"ESP32-S3-METRO",25,"Celsius"
660,"ESP32-S3-METRO",25,"Celsius"
659,"ESP32-S3-METRO",25,"Celsius"
658,"ESP32-S3-METRO",25,"Celsius"
657,"ESP32-S3-METRO",25,"Celsius"
656,"ESP32-S3-METRO",25,"Celsius"
655,"ESP32-S3-METRO",25,"Celsius"
654,"ESP32-S3-METRO",25,"Celsius"
653,"ESP32-S3-METRO",25,"Celsius"
652,"ESP32-S3-METRO",25,"Celsius"
651,"ESP32-S3-METRO",25,"Celsius"
650,"ESP32-S3-METRO",25,"Celsius"
649,"ESP32-S3-METRO",25,"Celsius"
648,"ESP32-S3-METRO",25,"Celsius"
647,"ESP32-S3-METRO",25,"Celsius"
646,"ESP32-S3-METRO",25,"Celsius"
645,"ESP32-S3-METRO",25,"Celsius"
644,"ESP32-S3-METRO",25,"Celsius"
643,"ESP32-S3-METRO",25,"Celsius"
642,"ESP32-S3-METRO",25,"Celsius"
641,"ESP32-S3-METRO",25,"Celsius"
640,"ESP32-S3-METRO",25,"Celsius"
639,"ESP32-S3-METRO",25,"Celsius"
638,"ESP32-S3-METRO",25,"Celsius"
637,"ESP32-S3-METRO",25,"Celsius"
636,"ESP32-S3-METRO",25,"Celsius"
635,"ESP32-S3-METRO",25,"Celsius"
634,"ESP32-S3-METRO",25,"Celsius"
633,"ESP32-S3-METRO",25,"Celsius"
632,"ESP32-S3-METRO",25,"Celsius"
631,"ESP32-S3-METRO",25,"Celsius"
630,"ESP32-S3-METRO",25,"Celsius"
629,"ESP32-S3-METRO",25,"Celsius"
628,"ESP32-S3-METRO",25,"Celsius"
627,"ESP32-S3-METRO",25,"Celsius"
626,"ESP32-S3-METRO",25,"Celsius"
625,"ESP32-S3-METRO",25,"Celsius"
624,"ESP32-S3-METRO",25,"Celsius"
623,"ESP32-S3-METRO",25,"Celsius"
622,"ESP32-S3-METRO",25,"Celsius"
621,"ESP32-S3-METRO",25,"Celsius"
620,"ESP32-S3-METRO",25,"Celsius"
619,"ESP32-S3-METRO",25,"Celsius"
618,"ESP32-S3-METRO",25,"Celsius"
617,"ESP32-S3-METRO",25,"Celsius"
616,"ESP32-S3-METRO",25,"Celsius"
615,"ESP32-S3-METRO",25,"Celsius"
614,"ESP32-S3-METRO",25,"Celsius"
613,"ESP32-S3-METRO",25,"Celsius"
612,"ESP32-S3-METRO",25,"Celsius"
611,"ESP32-S3-METRO",25,"Celsius"
610,"ESP32-S3-METRO",25,"Celsius"
609,"ESP32-S3-METRO",25,"Celsius"
608,"ESP32-S3-METRO",25,"Celsius"
607,"ESP32-S3-METRO",25,"Celsius"
606,"ESP32-S3-METRO",25,"Celsius"
605,"ESP32-S3-METRO",25,"Celsius"
604,"ESP32-S3-METRO",25,"Celsius"
603,"ESP32-S3-METRO",25,"Celsius"
602,"ESP32-S3-METRO",25,"Celsius"
601,"ESP32-S3-METRO",25,"Celsius"
600,"ESP32-S3-METRO",25,"Celsius"
599,"ESP32-S3-METRO",25,"Celsius"
598,"ESP32-S3-METRO",25,"Celsius"
597,"ESP32-S3-METRO",25,"Celsius"
596,"ESP32-S3-METRO",25,"Celsius"
595,"ESP32-S3-METRO",25,"Celsius"
594,"ESP32-S3-METRO",25,"Celsius"
593,"ESP32-S3-METRO",25,"Celsius"
592,"ESP32-S3-METRO",25,"Celsius"
591,"ESP32-S3-METRO",25,"Celsius"
590,"ESP32-S3-METRO",25,"Celsius"
589,"ESP32-S3-METRO",25,"Celsius"
588,"ESP32-S3-METRO",25,"Celsius"
587,"ESP32-S3-METRO",25,"Celsius"
586,"ESP32-S3-METRO",25,"Celsius"
585,"ESP32-S3-METRO",25,"Celsius"
584,"ESP32-S3-METRO",25,"Celsius"
583,"ESP32-S3-METRO",25,"Celsius"
582,"ESP32-S3-METRO",25,"Celsius"
581,"ESP32-S3-METRO",25,"Celsius"
580,"ESP32-S3-METRO",25,"Celsius"
579,"ESP32-S3-METRO",25,"Celsius"
578,"ESP32-S3-METRO",25,"Celsius"
577,"ESP32-S3-METRO",25,"Celsius"
576,"ESP32-S3-METRO",25,"Celsius"
575,"ESP32-S3-METRO",25,"Celsius"
574,"ESP32-S3-METRO",25,"Celsius"
573,"ESP32-S3-METRO",25,"Celsius"
572,"ESP32-S3-METRO",25,"Celsius"
571,"ESP32-S3-METRO",25,"Celsius"
570,"ESP32-S3-METRO",25,"Celsius"
569,"ESP32-S3-METRO",25,"Celsius"
568,"ESP32-S3-METRO",25,"Celsius"
567,"ESP32-S3-METRO",25,"Celsius"
566,"ESP32-S3-METRO",25,"Celsius"
565,"ESP32-S3-METRO",25,"Celsius"
564,"ESP32-S3-METRO",25,"Celsius"
563,"ESP32-S3-METRO",25,"Celsius"
562,"ESP32-S3-METRO",25,"Celsius"
561,"ESP32-S3-METRO",25,"Celsius"
560,"ESP32-S3-METRO",25,"Celsius"
559,"ESP32-S3-METRO",25,"Celsius"
558,"ESP32-S3-METRO",25,"Celsius"
557,"ESP32-S3-METRO",25,"Celsius"
556,"ESP32-S3-METRO",25,"Celsius"
555,"ESP32-S3-METRO",25,"Celsius"
554,"ESP32-S3-METRO",25,"Celsius"
553,"ESP32-S3-METRO",25,"Celsius"
552,"ESP32-S3-METRO",25,"Celsius"
551,"ESP32-S3-METRO",25,"Celsius"
550,"ESP32-S3-METRO",25,"Celsius"
549,"ESP32-S3-METRO",25,"Celsius"
548,"ESP32-S3-METRO",25,"Celsius"
547,"ESP32-S3-METRO",25,"Celsius"
546,"ESP32-S3-METRO",25,"Celsius"
545,"ESP32-S3-METRO",25,"Celsius"
544,"ESP32-S3-METRO",25,"Celsius"
543,"ESP32-S3-METRO",25,"Celsius"
542,"ESP32-S3-METRO",25,"Celsius"
541,"ESP32-S3-METRO",25,"Celsius"
540,"ESP32-S3-METRO",25,"Celsius"
539,"ESP32-S3-METRO",25,"Celsius"
538,"ESP32-S3-METRO",25,"Celsius"
537,"ESP32-S3-METRO",25,"Celsius"
536,"ESP32-S3-METRO",25,"Celsius"
535,"ESP32-S3-METRO",25,"Celsius"
534,"ESP32-S3-METRO",25,"Celsius"
533,"ESP32-S3-METRO",25,"Celsius"
532,"ESP32-S3-METRO",25,"Celsius"
531,"ESP32-S3-METRO",25,"Celsius"
530,"ESP32-S3-METRO",25,"Celsius"
529,"ESP32-S3-METRO",25,"Celsius"
528,"ESP32-S3-METRO",25,"Celsius"
527,"ESP32-S3-METRO",25,"Celsius"
526,"ESP32-S3-METRO",25,"Celsius"
525,"ESP32-S3-METRO",25,"Celsius"
524,"ESP32-S3-METRO",25,"Celsius"
523,"ESP32-S3-METRO",25,"Celsius"
522,"ESP32-S3-METRO",25,"Celsius"
521,"ESP32-S3-METRO",25,"Celsius"
520,"ESP32-S3-METRO",25,"Celsius"
519,"ESP32-S3-METRO",25,"Celsius"
518,"ESP32-S3-METRO",25,"Celsius"
517,"ESP32-S3-METRO",25,"Celsius"
516,"ESP32-S3-METRO",25,"Celsius"
515,"ESP32-S3-METRO",25,"Celsius"
514,"ESP32-S3-METRO",25,"Celsius"
513,"ESP32-S3-METRO",25,"Celsius"
